---------- Commits List ---------

Commit[ID= 7c3ea3ce5c67361c2d20e2097b8cc9534297c136, release= 0.9.0, creationDate= 2006-05-02]
Commit[ID= f74e98808838fd02f31b1fb4856821920b1df536, release= 2.0.0-M3, creationDate= 2009-10-12]

Commit[ID= 05d2a8041782f2531caaeb372ba610be18e5704a, release= 1.2.2, creationDate= 2009-10-13]

Commit[ID= 4f5a9dd676ce9742c166b269af5d88d8a0540853, release= 1.2.2, creationDate= 2009-10-13]

Commit[ID= 8956f17824155cf99d4c766fa7a3d52e6e08febc, release= 1.2.2, creationDate= 2009-10-13]

Commit[ID= bdd3014b5f6d34c4e222a2fab536fcfd3d5fef5d, release= 1.2.2, creationDate= 2009-10-13]

Commit[ID= 454afa02492627bf7de7f340fb91cca53c203628, release= 1.2.2, creationDate= 2009-10-13]

Commit[ID= f1fc076840e84dbb58c6f2c15b6d73210aac9fc2, release= 1.2.2, creationDate= 2009-10-13]

Commit[ID= 52fdddcf380a9b0599039fd5beaa0bacd7e7067b, release= 1.2.2, creationDate= 2009-10-14]

Commit[ID= cc59e096ef9850ec1638ebcf001d558b9cfaa166, release= 1.2.2, creationDate= 2009-10-14]

Commit[ID= bb205a29c91366860d7efa544f344eac41e2f37d, release= 1.2.2, creationDate= 2009-10-14]

Commit[ID= 6d50e87a03ef41e5cf69b3aeb659284baba29dbb, release= 1.2.2, creationDate= 2009-10-15]

Commit[ID= 65d2ea8b1922cae9f68dddbdcd1e8e1212a62ba4, ticket= OPENJPA-1351, release= 1.2.2, creationDate= 2009-10-16]

Commit[ID= 79a4b76fdf0038f2460f6a5c828ab1e04ddf67ae, ticket= OPENJPA-1352, release= 1.2.2, creationDate= 2009-10-16]

Commit[ID= 85e631a1938c43aa428cbbd6d7ae8852eba15967, release= 1.2.2, creationDate= 2009-10-16]

Commit[ID= 6d964387c8e4732795eeaacc5efa328b5a922661, release= 1.2.2, creationDate= 2009-10-16]

Commit[ID= 732e45cabaf70a16c761c0874b2bf84e4b8b4c8e, release= 1.2.2, creationDate= 2009-10-16]

Commit[ID= 9d58228dc6e85e63954a1f80c5514ebaab9e25c5, release= 1.2.2, creationDate= 2009-10-17]

Commit[ID= 139b6bb245846432f96f71b48b9308befedcf126, release= 1.2.2, creationDate= 2009-10-17]

Commit[ID= acab37ec81ea02bf41dfdb431bdf4722a5c4a51e, release= 1.2.2, creationDate= 2009-10-17]

Commit[ID= a32bb62381a03d9901298e55daf68569f0394942, release= 1.2.2, creationDate= 2009-10-17]

Commit[ID= 18f0e74899d1686df968a2eeda8b5ebaf1105122, release= 1.2.2, creationDate= 2009-10-17]

Commit[ID= c95593d8e255e351127a24efcde2bc33fb0b055a, release= 1.2.2, creationDate= 2009-10-17]

Commit[ID= 737f17fc266c9d0cc49d2f20a5ffa934afef325a, release= 1.2.2, creationDate= 2009-10-19]

Commit[ID= 58ebc6d9f17f09d274fdb16b188bc81e0d3b34ee, release= 1.2.2, creationDate= 2009-10-19]

Commit[ID= 22054669db9d80652424ae22d04859c00494c7e3, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= cc9644dafe4e06992f29fda7e3c3f0800cce3667, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= 6d6645b7edea10eced9b1d15cb9f016ddf01eb8f, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= afb95a595f13314c687b8edab5e495cfadd874ca, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= 59c81b98aa2730084defb28839661bda5aad8bc3, ticket= OPENJPA-1121, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= 1dc5b3bd83e56ca8b46926bf6a224d20f7b51d2f, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= 2ef5d26a8ead4d86219aeb533f83f54851357ac5, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= 04df2fac8231731830c5b886650b39b46cf9ed69, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= 8abd836dcf285c0178e7dfb7a36a4abe24aa24f2, release= 1.2.2, creationDate= 2009-10-20]

Commit[ID= c753ce22784c82999290c7819276060f0dc789fe, release= 1.2.2, creationDate= 2009-10-21]

Commit[ID= f7568decb957ebcf656c977fcdac4f85914962ce, release= 1.2.2, creationDate= 2009-10-21]

Commit[ID= 330b1f657a9bdbd8886eb20adb58001af5b021b4, release= 1.2.2, creationDate= 2009-10-21]

Commit[ID= e69163bdd53378f1474b2776a49bff681db4ed39, release= 1.2.2, creationDate= 2009-10-21]

Commit[ID= 721c6ce21193757def7294b3bf725baf0c558057, release= 1.2.2, creationDate= 2009-10-21]

Commit[ID= 7a46717616e9f908df95bcff48dff7e6b29af14a, release= 1.2.2, creationDate= 2009-10-22]

Commit[ID= 5d793884e63d62b5f88705173083cb0ee0603485, release= 1.2.2, creationDate= 2009-10-22]

Commit[ID= 105d46c6eacbaad594e991b012f046da5d7d38fd, ticket= OPENJPA-1308, release= 1.2.2, creationDate= 2009-10-22]

Commit[ID= ec7f6f5b01f502069454b842c98cb7e9ef868789, release= 1.2.2, creationDate= 2009-10-22]

Commit[ID= 4f59bec34f4c19e0cede900e1dbc6913dfa519b2, release= 1.2.2, creationDate= 2009-10-22]

Commit[ID= 99816013ba9771ecea42ccc41f9b4d775c696ccc, release= 1.2.2, creationDate= 2009-10-22]

Commit[ID= 13c88d75cf0844d1dfb0bdfc0dc9a297c4d2745d, release= 1.2.2, creationDate= 2009-10-23]

Commit[ID= b646b8810df12c31de8c23d49a278414cf1afef7, release= 1.2.2, creationDate= 2009-10-23]

Commit[ID= 71f9f409c00855e26cb1de51536ff73475ecf4d7, release= 1.2.2, creationDate= 2009-10-23]

Commit[ID= ad1029fde49253d5e97f880c57665b6ce8dcab44, release= 1.2.2, creationDate= 2009-10-27]

Commit[ID= 3ec0fbf66fd6fd433d25e9884e2bd3453e78f1f4, ticket= OPENJPA-1354, release= 1.2.2, creationDate= 2009-10-28]

Commit[ID= 5016fc69f876b56f961f062b538440af8bdc7497, ticket= OPENJPA-944, release= 1.2.2, creationDate= 2009-10-28]

Commit[ID= cb31d309b2cb8a8dc77f261abc39195507b6d967, release= 1.2.2, creationDate= 2009-10-28]

Commit[ID= 530a190ebb90ffd97adc3a961c6d85c896ea9f41, ticket= OPENJPA-1141, release= 1.2.2, creationDate= 2009-10-28]

Commit[ID= 62cc18cecbc2d87beba982db0c7f04b1b631f32f, ticket= OPENJPA-944, release= 1.2.2, creationDate= 2009-10-28]

Commit[ID= a2abcbbfe38c73a4fa6a473043c1ff0c06c5afd6, release= 1.2.2, creationDate= 2009-10-28]

Commit[ID= 28dafc7affc77ab41b0788f5795834bb5907b8f0, release= 1.2.2, creationDate= 2009-10-28]

Commit[ID= 5e73ca14edc6d37a2ebff56cf0cb30c763fa6774, release= 1.2.2, creationDate= 2009-10-29]

Commit[ID= dee384cb3cc143fd46f3a9db54832759a884d949, release= 1.2.2, creationDate= 2009-10-29]

Commit[ID= 41f750a8f12f41d950328802ecfaf406348484b5, release= 1.2.2, creationDate= 2009-10-29]

Commit[ID= c5cc2672190a2ff04d592fae108d6a6ceaec3e67, release= 1.2.2, creationDate= 2009-10-29]

Commit[ID= a24efc3c55573341ec0cd31e0637946370310e2e, release= 1.2.2, creationDate= 2009-10-29]

Commit[ID= d0cf5b404e7ee3c2990d58071fb7a4da152969c3, release= 1.2.2, creationDate= 2009-10-29]

Commit[ID= 8c8636fce98d7907c444bc9f7dc2c94321163d68, release= 1.2.2, creationDate= 2009-10-30]

Commit[ID= b8e690fb5c282a56960c61b9c6bc09c4939e0bee, release= 1.2.2, creationDate= 2009-10-30]

Commit[ID= 1154f23a11eb68666a0f9b3e840c8527c3e9d523, release= 1.2.2, creationDate= 2009-10-30]

Commit[ID= e1dcbce754528e8f080449e17de06f99e3787c1a, release= 1.2.2, creationDate= 2009-10-30]

Commit[ID= f25b573aa08af7d0d26d5bb2b40d8e3be15a6874, ticket= OPENJPA-1370, release= 1.2.2, creationDate= 2009-10-31]

Commit[ID= eabd0c9454bab3170ce7c10208afd687c96b84b1, ticket= OPENJPA-1371, release= 1.2.2, creationDate= 2009-11-01]

Commit[ID= d1feecbc9e3750c2b887f0ae95b509569d28d22e, ticket= OPENJPA-1371, release= 1.2.2, creationDate= 2009-11-01]

Commit[ID= 74b0ac19562af2340db9b75a2b0716ca90783d4b, release= 1.2.2, creationDate= 2009-11-02]

Commit[ID= 760cf901ed485e7b3d0df316dc248b02c2c4cf24, release= 1.2.2, creationDate= 2009-11-02]

Commit[ID= 90392e37d6389f2002bdf5992e1a1242a442c79b, release= 1.2.2, creationDate= 2009-11-02]

Commit[ID= 073ad1d7976a26e2c6fdf1a6eaeaabab153bbfc6, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= f4c2b59df7732892d00acf34593e56e11f7c4b91, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= e43c6f05a34bdeba6c95619b2494364940850ea3, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= b1b1e0fc4092308a30d99dab61b4cda2a38496f9, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= 48a8b22b7b3b06fde0f385dd8817ba22c7257695, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= 2ff77531c2190355adb1c71f53a87d0873fe1c6e, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= d59954d4b460c3d95b52a46054d721ba1e596872, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= ea6499afc01087cfa83879506fdc2ca49ac39ad0, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= ac531c58759a605d7865db218ff1625454c591b2, release= 1.2.2, creationDate= 2009-11-03]

Commit[ID= f0ad193611fdc1e401c897388ddcd9c14ca26227, release= 1.2.2, creationDate= 2009-11-04]

Commit[ID= faf2966816c2f6252546b519eb39f4077c1713f2, release= 1.2.2, creationDate= 2009-11-04]

Commit[ID= 00fcf4cfd3cf28c95c9ba413358a7b680a719302, release= 1.2.2, creationDate= 2009-11-04]

Commit[ID= 3e83d5d15b2095330d21739e1244db9b52a1a9b3, ticket= OPENJPA-1375, release= 1.2.2, creationDate= 2009-11-05]

Commit[ID= 75f3a174a46540cdcf3509396f7c82febcfd6c2f, ticket= OPENJPA-1377, release= 1.2.2, creationDate= 2009-11-08]

Commit[ID= 218f57a731b60405ed3d6fc88ca5d38b47652a22, release= 1.2.2, creationDate= 2009-11-09]

Commit[ID= 19eb9f2615a15ae74a13668b88e3fd6136911d3e, ticket= OPENJPA-1379, release= 1.2.2, creationDate= 2009-11-09]

Commit[ID= 8f2ed40ac949820ad33faa6520249b672f4be6c8, release= 1.2.2, creationDate= 2009-11-10]

Commit[ID= ab18db113b1fcdef7db9e96d8dcd6728cda576d8, ticket= OPENJPA-1248, release= 1.2.2, creationDate= 2009-11-10]

Commit[ID= 983b34b68e9b5cf2fb5b78744f6bb2fcb654389c, ticket= OPENJPA-1380, release= 1.2.2, creationDate= 2009-11-11]

Commit[ID= 4991e6bdc22bdda1ac5d8bee44f9f3e73d94a2d0, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= 6f11e4d9836fa362d530d00cdd01342594eef1ab, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= 70fc46f93eab6364e8062cc857ae27dafbc3449f, ticket= OPENJPA-459, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= befbc83945f3220fbb8209670fa66bf7766dcf6d, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= 965c997c24c50a52a95492ada112d11a4c50fab7, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= 8c952771dc1852c56b8e2a5e216edc0e5ab9b292, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= 091109041fe612b507c596a4d903389c33c2c466, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= 2271a54167f3fa394f0b15f1b660e1cc0bea1144, ticket= OPENJPA-1383, release= 1.2.2, creationDate= 2009-11-12]

Commit[ID= 865dad93aac88d8cf206825c60b1c7f340fe70eb, ticket= OPENJPA-1385, release= 1.2.2, creationDate= 2009-11-13]

Commit[ID= f6327de653ed080b79c7630c13210bf2389a7079, release= 1.2.2, creationDate= 2009-11-13]

Commit[ID= 6ae4adf687ac9194fa66b4f82ccf07413b0262e3, ticket= OPENJPA-1386, release= 1.2.2, creationDate= 2009-11-13]

Commit[ID= 6e630e827ea2a257b2277c5589532b3b3b2e7fea, ticket= OPENJPA-1386, release= 1.2.2, creationDate= 2009-11-13]

Commit[ID= 6e37c5f34c72f1f4685288bb5bf14ddf10242e2b, release= 1.2.2, creationDate= 2009-11-13]

Commit[ID= 0d0daed2cbb92684ec5f8cef09ec1d0e75d42502, release= 1.2.2, creationDate= 2009-11-13]

Commit[ID= 6cf1ca1f637adc27600a8b1722d0a9b7f65b31a0, release= 1.2.2, creationDate= 2009-11-14]

Commit[ID= 61f9b32a496f538e89074b5edd563bc1f01fb532, ticket= OPENJPA-1387, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= a91e85e6db73b4c2c6b2e89eb75b2516d1bb99c6, ticket= OPENJPA-1051, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= 93ae72d15f2b767c41ffc4458d95d4c64e3cc74d, ticket= OPENJPA-1051, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= 05c785704cc706a1ca3745a5b2a3625eafb96c21, ticket= OPENJPA-1387, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= 69d2415b575d884968cb2e974173e6af570e093b, ticket= OPENJPA-1387, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= 5143d0cafd3ccd45a973f5945561675d87a5e81c, ticket= OPENJPA-1387, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= cfea146c2953a8b46abed0f5de50cf42701ccf7b, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= 9c275904f3a7a6f7f5740cf641bf7fcccb710186, ticket= OPENJPA-1387, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= cbde4958f3a5f752fad6a76291ac570da5006d75, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= 9a7bab2a6a54849fe98de374be278f3c303e68ec, ticket= OPENJPA-1051, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= d9d6898558b809c0c630c0db869d4fe8f4ec61b4, ticket= OPENJPA-1051, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= fb82c6ad138638358017b9516f3340bf1a75e4fe, release= 1.2.2, creationDate= 2009-11-16]

Commit[ID= c44c17bd77cc9ab79726783f5a5da1419f1b844b, release= 1.2.2, creationDate= 2009-11-17]

Commit[ID= 481bb3d6eb14697e425a673b643e6037424c173e, ticket= OPENJPA-1390, release= 1.2.2, creationDate= 2009-11-17]

Commit[ID= be2ff16fe3ac83e54723daa4452dc71a6c1e2a14, ticket= OPENJPA-1391, release= 1.2.2, creationDate= 2009-11-17]

Commit[ID= d797bc1eda8af75bb266d0523ca569b62ad1b774, release= 1.2.2, creationDate= 2009-11-17]

Commit[ID= ee30b010dcbd58258c5d940d121e02f70b8160d9, ticket= OPENJPA-1388, release= 1.2.2, creationDate= 2009-11-17]

Commit[ID= 27996efb4882423eb1fce9425626d068e4eb501b, ticket= OPENJPA-1384, release= 1.2.2, creationDate= 2009-11-18]

Commit[ID= f1451e5fd868eacfabaf3500faeae13f05de3e79, ticket= OPENJPA-1392, release= 1.2.2, creationDate= 2009-11-18]

Commit[ID= 96c723b3cb5e85f6f68059f62307d488eeedbc27, release= 1.2.2, creationDate= 2009-11-18]

Commit[ID= 9f0b7abbeed20dcb4a9fae076e0b9aa50cbf6e64, release= 1.2.2, creationDate= 2009-11-18]

Commit[ID= c3a856faa022f43d8fe9b30d954edd46e1401131, ticket= OPENJPA-1396, release= 1.2.2, creationDate= 2009-11-19]

Commit[ID= 0291158f589290114dc031614f9595e81bc30b10, ticket= OPENJPA-1350, release= 1.2.2, creationDate= 2009-11-19]

Commit[ID= f6a6ee15f23f7bf7d99d33a3c904985b1ef8e98a, ticket= OPENJPA-1394, release= 1.2.2, creationDate= 2009-11-20]

Commit[ID= 0635172cbbb5049ae10808a1aea635b6275c675a, release= 1.2.2, creationDate= 2009-11-24]

Commit[ID= 5d765ea05b1f786c2bc6d48e3231c5d3a5166269, ticket= OPENJPA-1386, release= 1.2.2, creationDate= 2009-11-24]

Commit[ID= 94389184655dd1bf89ee3650bce218d62970107a, release= 1.2.2, creationDate= 2009-11-24]

Commit[ID= d4010d13e18b66922b949e3a02e66c34657394da, release= 1.2.2, creationDate= 2009-11-25]

Commit[ID= 3d07bcd372581c08ce74bd80c11db1d55178ec8c, release= 1.2.2, creationDate= 2009-11-25]

Commit[ID= a1221ea36d7bb701ef0777478ea805856516b39a, release= 1.2.2, creationDate= 2009-11-25]

Commit[ID= cbbe382ecda74174f567e2659a7fd2ccb5419abf, release= 1.2.2, creationDate= 2009-11-27]

Commit[ID= 36a6df375bcb4b4c9b925c4234d02f6d84c6a334, release= 1.2.2, creationDate= 2009-11-30]

Commit[ID= 69517ce840b72560e0a33e6e01b91d255f77e1d7, release= 1.2.2, creationDate= 2009-11-30]

Commit[ID= 05226837fdf923830e234fe06e830d34313d3c2b, release= 1.2.2, creationDate= 2009-11-30]

Commit[ID= dce2cd8c6f87dfc7135fccfc732d8e2f98c30051, release= 1.2.2, creationDate= 2009-11-30]

Commit[ID= 2c00f18f0c634ed5c16ebdbb90188e24033ef124, ticket= OPENJPA-1400, release= 1.2.2, creationDate= 2009-12-01]

Commit[ID= 110cb20e798f6c6eb2211b973ff23826604daf84, ticket= OPENJPA-1248, release= 1.2.2, creationDate= 2009-12-01]

Commit[ID= eea93c8346dde9ca5b5bbbddfe94b233c32ace47, release= 1.2.2, creationDate= 2009-12-01]

Commit[ID= bc7da9765803de2193c5dbb26184981952faf5d5, release= 1.2.2, creationDate= 2009-12-01]

Commit[ID= 583a6366fc9ae66b077a65a72e388358c8142811, release= 1.2.2, creationDate= 2009-12-01]

Commit[ID= ab52f1fa03ec427efc9bcd477d87d6c9437b2882, release= 1.2.2, creationDate= 2009-12-01]

Commit[ID= 1aaa1aa08647c357a406ecee42e6b2439c60fb27, ticket= OPENJPA-1409, release= 1.2.2, creationDate= 2009-12-01]

Commit[ID= 2353db803d1f862a2b1a30052cc56346ac59cf06, ticket= OPENJPA-1409, release= 1.2.2, creationDate= 2009-12-02]

Commit[ID= 8a0f2da8fd57cd2bd129e56b66a672d724efe13e, release= 1.2.2, creationDate= 2009-12-02]

Commit[ID= 7cebf2ed256414b5a6da52822fceb1768e61daea, release= 1.2.2, creationDate= 2009-12-02]

Commit[ID= d488b471f5a6f750a9365388cd29aa2130fdbc40, release= 1.2.2, creationDate= 2009-12-03]

Commit[ID= 123e0b61202ec1cfd6632736954bd80d65d3f8b3, ticket= OPENJPA-459, release= 1.2.2, creationDate= 2009-12-03]

Commit[ID= f697798fd8dac5c9567ecdbd2bd768169cbcc2ef, release= 1.2.2, creationDate= 2009-12-03]

Commit[ID= 3f3d586c7301b1f2f926fb40fac194b6229d970e, ticket= OPENJPA-1413, release= 1.2.2, creationDate= 2009-12-04]

Commit[ID= 8607e0b3b4050a29c93c15bdd23fe676bf76490f, ticket= OPENJPA-1397, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= b8313194431891caa284c08b62364cd474a7884a, ticket= OPENJPA-1397, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= d17c70965d359a3c56f1391392c6a7861abfb1fd, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= 6896c31d601c6c0066b881af07e1d5a6045af274, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= 89fe979f492fbe2c2be57b6d899e2f53f736dafa, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= 70518a3685fd93cb67e8591f4f48e2545c005bbd, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= c1e0b6bd1c8b3b095f04e737731ccf780db0ac3c, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= 45bc22baa33b082c97cc35a1252822b8fdb0b6bf, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= 92af878a15349c3463810bec949ecb9725696485, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= 61dc996dc91fd6b80fc5bc2831ed0c73cc266301, release= 1.2.2, creationDate= 2009-12-08]

Commit[ID= 658f01ee388a893ff8e3e2dc1b280b2956f7ddb2, release= 1.2.2, creationDate= 2009-12-10]

Commit[ID= 2578261469a3982a7082566b945c64ca7eab5e0a, release= 1.2.2, creationDate= 2009-12-10]

Commit[ID= 2baa87b0407823c3ea266b78a97adc8cab068fc4, release= 1.2.2, creationDate= 2009-12-10]

Commit[ID= 77c324246587aa62be9213e91bc11697df8be491, release= 1.2.2, creationDate= 2009-12-10]

Commit[ID= b1ee063aa43a1e1fbfd837ef82a25a3e7ef937c4, ticket= OPENJPA-1425, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= 4515e2f5da657fedb0329c5bc5e48e657e861ebb, ticket= OPENJPA-1425, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= 82aece97114ff940964db9bca34b62c9bd5279c7, ticket= OPENJPA-1326, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= e5ba74a9fcefaacdb963405c65910f9272c6829c, ticket= OPENJPA-1424, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= 43c55d05391c97160cb6e963742b19c62ba1a3b3, ticket= OPENJPA-1424, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= 4715cc737b411f1f5e8604251c74f8570f1c645a, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= b119e2b9594eaa6e4ca9f7ceaf85cd43f6eaf6a0, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= 60cae2ff515e80a0eca16e72997f2a86687e82a2, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= 9dc10ef15e55486cf2977b283623de4ad799f7f3, release= 1.2.2, creationDate= 2009-12-11]

Commit[ID= 6cee09c8c9ff17ce3b997f8116e186a9ca64d4fb, ticket= OPENJPA-1248, release= 1.2.2, creationDate= 2009-12-12]

Commit[ID= 3067245dac166500fd0cc15c445f222334afba27, ticket= OPENJPA-1224, release= 1.2.2, creationDate= 2009-12-14]

Commit[ID= de8d125575ea342d71e11671701e7e25d7353353, release= 1.2.2, creationDate= 2009-12-15]

Commit[ID= fd5c79aabca0045a65cf93735df8b3fa0a094423, release= 1.2.2, creationDate= 2009-12-15]

Commit[ID= f5c216eb19d280cc2c886e606ea0b337d5cfaff7, release= 1.2.2, creationDate= 2009-12-15]

Commit[ID= 8dff01769495aa4fd94c83b58f144dfdebdfc581, ticket= OPENJPA-1431, release= 1.2.2, creationDate= 2009-12-15]

Commit[ID= 40f017a2e99211101f25fe3d6faafdef38d780a8, ticket= OPENJPA-714, release= 1.2.2, creationDate= 2009-12-16]

Commit[ID= 8410bc88c6fca3587170b61ad9890c1717e81b1e, ticket= OPENJPA-1435, release= 1.2.2, creationDate= 2009-12-16]

Commit[ID= a05e0073947dd98b7f62c623bb86c6c05ac10308, release= 1.2.2, creationDate= 2009-12-17]

Commit[ID= 9e8b0ded0b5c204f3de3df3abb8f79b44d9f7421, ticket= OPENJPA-1401, release= 1.2.2, creationDate= 2009-12-17]

Commit[ID= 5d9f08e72877b208dad9135afec8b630ce41f81d, ticket= OPENJPA-1432, release= 1.2.2, creationDate= 2009-12-19]

Commit[ID= d189eac9dd6dd756643c3edce6932c56c87fb9a4, release= 1.2.2, creationDate= 2009-12-19]

Commit[ID= d8ef5c17921a5e410cfb1fe7bfd1670d1f3b5229, ticket= OPENJPA-993, release= 1.2.2, creationDate= 2009-12-21]

Commit[ID= d491a9cbed9beaf7f838e67e5ecd7aa8d10d58e5, release= 1.2.2, creationDate= 2009-12-21]

Commit[ID= 14a02417927de84ff33c127459d3c5375eedf093, release= 1.2.2, creationDate= 2009-12-21]

Commit[ID= ac6dab1d076a47319c82aac23a2ef5413fd1ecbe, release= 1.2.2, creationDate= 2009-12-21]

Commit[ID= 35377aace92dfd5554b0e795e8178f93f1878d3a, release= 1.2.2, creationDate= 2009-12-22]

Commit[ID= 781654af6044d7c3854d2e9d4ace73999081ba9d, ticket= OPENJPA-1224, release= 1.2.2, creationDate= 2009-12-22]

Commit[ID= 91d46a845324e03aeeea27b819dda5386846e013, release= 1.2.2, creationDate= 2009-12-23]

Commit[ID= 3dee418d36c7aa1c217c3779ec7813ee9f9e87ae, release= 1.2.2, creationDate= 2009-12-23]

Commit[ID= 29e919f2ccea6667a47212f1f333fe78a8b43fc0, release= 1.2.2, creationDate= 2009-12-23]

Commit[ID= df5a403700ac8f070408bf86fdebeedbf209fea8, release= 1.2.2, creationDate= 2009-12-23]

Commit[ID= fded22b2e04b8c2482fe257226c15a94bd8f23be, release= 1.2.2, creationDate= 2009-12-23]

Commit[ID= 775c627b8038f03a86bb1a0bd1cd03e3caf07070, release= 1.2.2, creationDate= 2009-12-23]

Commit[ID= a0e001e40ad600372f16d5708f580fc101fec3c3, ticket= OPENJPA-1442, release= 1.2.2, creationDate= 2009-12-23]

Commit[ID= 5607a959abde3e078e095c47524487f7e3c69891, ticket= OPENJPA-1442, release= 1.2.2, creationDate= 2009-12-24]

Commit[ID= 2274f9c21f0619a9ae9d8abbc62f274c002f37bc, release= 1.2.2, creationDate= 2009-12-25]

Commit[ID= d33884a90a43d7261e8bbc761295394ce9059df2, ticket= OPENJPA-1248, release= 1.2.2, creationDate= 2009-12-27]

Commit[ID= 5b7c20eacb99d974a48fcb6bc585ef6fd9f671d5, ticket= OPENJPA-1248, release= 1.2.2, creationDate= 2010-01-01]

Commit[ID= e5d2bd435f0c0fe502ed21a7df97672406d225c9, ticket= OPENJPA-1248, release= 1.2.2, creationDate= 2010-01-03]

Commit[ID= c6459391c8a8668cfc0ecd7ba7de95f7b0f956bd, ticket= OPENJPA-1248, release= 1.2.2, creationDate= 2010-01-03]

Commit[ID= 02b5554036db444d4f7cb7463c3fe469edb29e87, release= 1.2.2, creationDate= 2010-01-04]

Commit[ID= f78ddef9c2032a92c9af40e383480033fb8e2a51, release= 1.2.2, creationDate= 2010-01-04]

Commit[ID= 3320287392e035415d7867ac7312d9109d02306a, ticket= OPENJPA-1020, release= 1.2.2, creationDate= 2010-01-04]

Commit[ID= c4fe0957ee76da70633082fc6210c425c7bfcbe1, release= 1.2.2, creationDate= 2010-01-04]

Commit[ID= 8cf03bdab7873f6b93cba83e2ad84ce9deb2e5e8, release= 1.2.2, creationDate= 2010-01-05]

Commit[ID= 254e9362cd5a730cd5bcc2912c24c971affc0a1c, release= 1.2.2, creationDate= 2010-01-05]

Commit[ID= 5938ca72f084605af63a2540ea6f1d9b0d240924, release= 1.2.2, creationDate= 2010-01-05]

Commit[ID= bfd07edf3fe65f7ee7b4bc756d694f1bd1759479, release= 1.2.2, creationDate= 2010-01-05]

Commit[ID= b90c4f01911d3ca0ba34c856117353429588ebd9, release= 1.2.2, creationDate= 2010-01-06]

Commit[ID= e303892e2a16cc50785f37b951d047e394bf08ac, release= 1.2.2, creationDate= 2010-01-08]

Commit[ID= 6710465b7c66b61222d7c034022a143c93586225, ticket= OPENJPA-1452, release= 1.2.2, creationDate= 2010-01-08]

Commit[ID= 3065f2febb333b4680ccd5649ece87dc2592afa9, ticket= OPENJPA-1452, release= 1.2.2, creationDate= 2010-01-08]
